,full_name,short_name,full_question
516,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.milk_details.milk_who_group.milk_sale_where,milk_sale_where_2,Where..or.to.who..is.the...livestock_label..milk.usually.sold..1
517,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.milk_details.milk_who_group.milk_who_sells,milk_who_sells_2,Who.usually.decides.what.do.to.with.the.income.from.selling.the...livestock_label..milk..1
518,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.milk_details.milk_who_group.milk_who_control_eating,milk_who_control_eating_2,Who.usually.decides.when.to.drink.the...livestock_label..milk..1
519,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_intro_group.eggs_harvest,eggs_harvest_2,Does.your.household.collect.eggs.from.the...livestock_label...1
520,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_basic_info.eggs_amount_average,eggs_amount_average_2,How.many.eggs.do.the...livestock_label..usually.produce..1
521,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_basic_info.eggs_units,eggs_units_2,Unit..4
522,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_amount_units_other,eggs_amount_units_other_2,Specify..other..eggs.production.units..1
523,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_use_basic_group.eggs_use,eggs_use_2,What.does.your.household.do.with.the...livestock_label..eggs..Do.you.consume.them..use.them.in.the.home..sell.them..1
524,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_use_proportions.eggs_consumed_amount,eggs_consumed_amount_2,About.how.many.eggs.does.your.household.keep.for.eating..or.home.use...1
525,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_use_proportions.eggs_hatch_amount,eggs_hatch_amount_2,About.how.many.eggs.does.your.household.use.for.hatching..1
526,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_use_proportions.eggs_sell_amount,eggs_sell_amount_2,About.how.many.eggs.does.your.household.sell..1
527,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_use_proportions.eggs_trade_amount,eggs_trade_amount_2,About.how.many.eggs.did.your.household.exchange..1
528,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_use_proportions.eggs_give_amount,eggs_give_amount_2,About.how.many.eggs.did.your.household.give.away..1
529,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.egg_sales_income.eggs_sold_income,eggs_sold_income_2,How.much.money.does.your.household.make.from.selling.the...livestock_label..eggs..1
530,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.egg_sales_income.eggs_sold_price_timeunits,eggs_sold_price_timeunits_2,per..3
531,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_sold_price_timeunits_other,eggs_sold_price_timeunits_other_2,Specify..other..time.units..3
532,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_who_group.eggs_sale_where,eggs_sale_where_2,Where..or.to.who..eggs.the...livestock_label..eggs.usually.sold..1
533,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_who_group.eggs_who_sells,eggs_who_sells_2,Who.usually.decides.what.do.to.with.the.income.from.selling.the...livestock_label..eggs..1
534,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.eggs_group.eggs_details.eggs_who_group.eggs_who_control_eating,eggs_who_control_eating_2,Who.usually.decides.when.to.eat.the...livestock_label..eggs..1
535,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.honey_production.bees_honey_production,bees_honey_production_2,How.much.honey.did.you.collect.in.in.the.last.12.months..1
536,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.honey_production.bees_honey_production_units,bees_honey_production_units_2,Unit..5
537,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.honey_production.bees_honey_use,bees_honey_use_2,What.did.you.do.with.the.honey..Eat.it..sell.it..1
538,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.bees_honey_production_units_other,bees_honey_production_units_other_2,Specify..other..honey.units..1
539,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.bees_honey_use_proportions.bees_honey_consumed_amount,bees_honey_consumed_amount_2,About.how.honey.much.was.consumed..1
540,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.bees_honey_use_proportions.bees_honey_sell_amount,bees_honey_sell_amount_2,About.how.honey.much.was.sold..1
541,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.bees_honey_use_proportions.bees_honey_trade_amount,bees_honey_trade_amount_2,About.how.honey.much.was.exchanged..1
542,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.bees_honey_use_proportions.bees_honey_give_amount,bees_honey_give_amount_2,About.how.honey.much.was.given.away..1
543,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.honey_income_group.bees_honey_sold_income,bees_honey_sold_income_2,How.much.money.was.made.from.selling.the.honey..1
544,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.bees_who_group.bees_sale_where,bees_sale_where_2,Where..or.to.who..is.the.honey.usually.sold..1
545,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.bees_who_group.bees_who_sells,bees_who_sells_2,Who.usually.decides.what.do.to.with.the.income.from.selling.the.honey..1
546,survey_grp.Section_Livestock.livestock_repeat.2..lstk_rep_grp.bee_group.bees_who_group.bees_who_control_eating,bees_who_control_eating_2,Who.usually.decides.when.to.eat.the.honey..1
547,survey_grp.Section_Livestock.livestock_repeat.3..livestock_rep_number,livestock_rep_number_3,livestock_rep_number.2
548,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_name,livestock_name_3,I.m.going.to.ask.you.about.each.of.your.most.important.livestock.in.turn..Define.livestock.number...livestock_rep_number...2
549,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_label,livestock_label_3,livestock_label.2
550,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.animal_feed_grp.animal_feeds,animal_feeds_3,What.do.you.feed.the...livestock_label...2
551,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.animal_feed_grp.animal_feeds_other,animal_feeds_other_3,Other.animal.feed..2
552,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.animal_feed_grp.animal_graze_shortage,animal_graze_shortage_3,Are.there.any.times.of.the.year.when.grazing.is.insufficient.for.the...livestock_label...2
553,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.animal_feed_grp.animal_graze_shortage_months,animal_graze_shortage_months_3,Which.months.is.the.grazing.insufficient.for.the...livestock_label...2
554,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.animal_feed_grp.animal_feeds_purchase,animal_feeds_purchase_3,Did.you.buy.any.feeds.for.the...livestock_label..in.the.last.12.month..2
555,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.animal_feed_grp.animal_feeds_purchased,animal_feeds_purchased_3,Which.of.those.feeds.did.you.purchase.in.the.last.12.months..2
556,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.live_animals.animals_draught,animals_draught_3,How.many...livestock_label..does.your.household.use.for.draught.power..2
557,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.live_animals.livestock_breeds,livestock_breeds_3,Are.they.local.breeds..2
558,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.live_animals.beehive_count,beehive_count_3,How.many.bee.hives.does.your.household.have.at.the.moment..2
559,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.live_animals.animal_stabled_day,animal_stabled_day_3,Are.the...livestock_label..kept.in.a.pen.or.enclosure.during.the.day..2
560,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.live_animals.animal_stabled_night,animal_stabled_night_3,Are.the...livestock_label..kept.in.a.pen.or.enclosure.during.the.night..2
561,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_manure,livestock_manure_3,What.does.your.household.do.with.the.manure.from.the...livestock_label..s.stables.or.pens..2
562,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_buysell_group.livestock_births_2yr,livestock_births_2yr_3,How.many...livestock_label..were.born..live..in.the.last.2.years..2
563,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_buysell_group.livestock_bought_2yr,livestock_bought_2yr_3,How.many...livestock_label..did.you.buy..or.receive..in.the.last.2.years..2
564,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_buysell_group.livestock_births_1yr,livestock_births_1yr_3,How.many...livestock_label..were.born..live..in.the.last.12.months..2
565,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_buysell_group.livestock_bought_1yr,livestock_bought_1yr_3,How.many...livestock_label..did.you.buy..or.receive..in.the.last.12.months..2
566,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_buysell_group.livestock_sold,livestock_sold_3,How.many.live...livestock_label..have.you.sold.in.the.last.12.months..2
567,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_sale_income_group.livestock_sale_income,livestock_sale_income_3,How.much.money.did.you.make.from.selling.live...livestock_label..in.the.last.12.months..2
568,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_live_who.livestock_care,livestock_care_3,Who.in.the.household.is.mainly.responsible.for.taking.care.of.the...livestock_label...2
569,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_live_who.livestock_ownership,livestock_ownership_3,Who.in.the.household.owns.the...livestock_label...2
570,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_live_who.livestock_sale_where,livestock_sale_where_3,Where..or.to.who..are.the...livestock_label..usually.sold..2
571,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_live_who.livestock_who_sells,livestock_who_sells_3,Who.usually.decides.what.do.to.with.the.income.from.selling.the.live...livestock_label...2
572,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_mortality.livestock_died_2yr,livestock_died_2yr_3,Did.any.of.the...livestock_label..die.during.the.last.2.years..How.many..2
573,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_mortality.livestock_died_1yr,livestock_died_1yr_3,Did.any.of.the...livestock_label..die.during.the.last.12.months..How.many..2
574,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_meat_basics.killed_for_meat_1yr,killed_for_meat_1yr_3,How.many...livestock_label..have.you.slaughtered.for.meat.in.the.last.12.months..2
575,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_meat_group.livestock_meat_amount.meat_use,meat_use_3,What.did.you.do.with.the.meat..Eat.it..sell.it..2
576,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_meat_group.meat_use_proportions.meat_consumed_amount,meat_consumed_amount_3,About.how.much.did.you.eat..2
577,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_meat_group.meat_use_proportions.meat_sell_amount,meat_sell_amount_3,About.how.much.did.you.sell..2
578,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_meat_group.meat_use_proportions.meat_trade_amount,meat_trade_amount_3,About.how.much.did.you.exchange..2
579,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_meat_group.meat_use_proportions.meat_give_amount,meat_give_amount_3,About.how.much.did.you.give.away..2
580,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_meat_group.meat_sold_income,meat_sold_income_3,How.much.money.did.you.make.from.selling.the...livestock_label..meat.in.the.last.12.months..2
581,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_meat_group.livestock_meat_who.livestock_meat_sale_where,livestock_meat_sale_where_3,Where..or.to.who..are.the...livestock_label..meat.usually.sold..2
582,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_meat_group.livestock_meat_who.livestock_meat_who_sells,livestock_meat_who_sells_3,Who.usually.decides.what.do.to.with.the.income.from.selling.the...livestock_label..meat..2
583,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.livestock_meat_group.livestock_meat_who.livestock_meat_who_control_eating,livestock_meat_who_control_eating_3,Who.usually.decides.when.to.slaughter.and.the.eat...livestock_label...2
584,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_basics.milk_harvest,milk_harvest_3,Does.your.household.collect.milk.from.the...livestock_label...2
585,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_others.milk_number_animals_milked,milk_number_animals_milked_3,How.many...livestock_label..did.you.milk.per.day..2
586,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_basic_info.milk_amount_good_season,milk_amount_good_season_3,About.how.much.milk.do.the...livestock_label..produce..when.they.are.milking.well..2
587,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_basic_info.milk_units,milk_units_3,Unit..6
588,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_basic_info.milk_amount_bad_season,milk_amount_bad_season_3,About.how.much.milk.do.the...livestock_label..produce..when.they.are.not.milking.well..2
589,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_amount_units_other,milk_amount_units_other_3,Define.milk.production..other..units..2
590,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_use_basic.milk_use,milk_use_3,What.does.your.household.do.with.the...livestock_label..milk..Drink.it.at.home..sell.it..make.dairy.products..2
591,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_use_proportions.milk_consumed_amount,milk_consumed_amount_3,About.how.much.of.the...livestock_label..milk.does.the.household.consume..2
592,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_use_proportions.milk_dairy_amount,milk_dairy_amount_3,About.how.much...livestock_label..milk.does.your.household.use.for.dairy.products..2
593,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_use_proportions.milk_sell_amount,milk_sell_amount_3,About.how.much...livestock_label..milk.does.your.household.sell..2
594,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_use_proportions.milk_trade_amount,milk_trade_amount_3,About.how.much...livestock_label..milk.did.your.household.exchange..2
595,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_use_proportions.milk_give_amount,milk_give_amount_3,About.how.much...livestock_label..milk.did.your.household.give.away..2
596,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_sales_income.milk_sold_income,milk_sold_income_3,How.much.money.does.your.household.make.from.selling.the...livestock_label..milk..2
597,survey_grp.Section_Livestock.livestock_repeat.3..lstk_rep_grp.milk_details.milk_sales_income.milk_sold_price_timeunits,milk_sold_price_timeunits_3,per..4
